id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31206931,Rental unit in Södermalm · ★5.0 · 3 bedrooms · 4 beds · 2 baths,92761646,Andrea,,Södermalms,59.31503,18.06698,Entire home/apt,3000,10,12,2023-08-03,0.20,1,2,4,
31257310,Cottage in Bromma · ★4.13 · 1 bedroom · 2 beds · 1.5 baths,233455639,Peter,,Bromma,59.3428,17.92432,Entire home/apt,754,3,8,2023-07-21,0.45,1,359,1,
31300838,Rental unit in Älvsjö · ★4.49 · Studio · 1 bed · 1 bath,362541894,ApartDirect,,Älvsjö,59.28055,18.01409,Entire home/apt,720,2,43,2023-09-13,0.92,19,338,12,
31301949,Rental unit in Älvsjö · ★4.51 · 1 bedroom · 2 beds · 1 bath,362541894,ApartDirect,,Älvsjö,59.28055,18.01409,Entire home/apt,822,2,65,2023-12-06,1.08,19,329,30,
31302872,Rental unit in Älvsjö · ★4.60 · Studio · 1 bed · 1 bath,362541894,ApartDirect,,Älvsjö,59.28055,18.01409,Entire home/apt,720,2,405,2023-12-25,6.85,19,336,138,
31303238,Rental unit in Södermalm · ★4.40 · 1 bedroom · 2 beds · 1 bath,362541894,ApartDirect,,Södermalms,59.324851989746094,18.06831932067871,Entire home/apt,2115,2,85,2023-12-15,1.44,19,304,30,
31303568,Rental unit in Södermalm · ★4.51 · 1 bedroom · 1 bed · 1 bath,362541894,ApartDirect,,Södermalms,59.324851989746094,18.06831932067871,Entire home/apt,2203,2,82,2023-12-19,1.39,19,289,28,
31304118,Rental unit in Södermalm · ★4.58 · 1 bedroom · 3 beds · 1 bath,362541894,ApartDirect,,Södermalms,59.324851989746094,18.06831932067871,Entire home/apt,2395,2,80,2023-12-22,1.33,19,306,27,
31315141,Rental unit in Stockholm · ★4.70 · 3 bedrooms · 4 beds · 1.5 baths,10646806,Nina,,Hägersten-Liljeholmens,59.303531646728516,18.016807556152344,Entire home/apt,1750,4,10,2023-08-13,0.17,1,320,3,
31347264,Rental unit in Kungsholmen · ★4.74 · 1 bedroom · 1 bed · 1 bath,8098890,Robin,,Kungsholmens,59.33435,18.02585,Entire home/apt,542,2,274,2023-12-17,4.55,20,330,61,
31375102,Rental unit in Södermalm · ★4.49 · 1 bedroom · 2 beds · 1 bath,362541894,ApartDirect,,Södermalms,59.324283599853516,18.07048988342285,Entire home/apt,1804,2,61,2023-12-09,1.01,19,274,19,
31375529,Rental unit in Södermalm · ★4.21 · 1 bedroom · 2 beds · 1 bath,362541894,ApartDirect,,Södermalms,59.324283599853516,18.07048988342285,Entire home/apt,1863,2,56,2023-12-19,0.93,19,301,22,
31375895,Rental unit in Södermalm · ★4.39 · 1 bedroom · 2 beds · 1 bath,362541894,ApartDirect,,Södermalms,59.324283599853516,18.07048988342285,Entire home/apt,2070,2,57,2023-12-22,0.98,19,290,20,
31511506,Rental unit in Enskede-Årsta-Vantör · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,234501535,Noureddine,,Enskede-Årsta-Vantörs,59.28741,18.09433,Private room,,2,13,2022-07-06,0.22,1,0,0,
31531044,Loft in Södermalm · ★5.0 · 3 bedrooms · 4 beds · 1 bath,236277726,Nathalie,,Södermalms,59.3163,18.07285,Entire home/apt,3000,5,24,2023-12-27,0.44,1,60,11,
31589049,Condo in Hägersten-Liljeholmen · ★4.94 · 1 bedroom · 1 bed · 1 bath,62609036,Bianca,,Hägersten-Liljeholmens,59.29951,18.00098,Entire home/apt,,1,16,2023-08-23,0.27,1,0,1,
31646825,Rental unit in Stockholm  · ★4.35 · 1 bedroom · 4 beds · 1 shared bath,215236745,Joyce,,Enskede-Årsta-Vantörs,59.27979,18.06945,Private room,450,1,195,2022-09-25,3.27,1,0,0,
31701608,Rental unit in Skärholmen · ★5.0 · 1 bedroom · 3 beds · 1.5 shared baths,178156191,Mae Jane,,Skärholmens,59.29589,17.92792,Private room,243,300,4,2019-10-17,0.08,2,90,0,
31732308,Rental unit in Södermalm · ★4.85 · Studio · 1 bed · 1 bath,238031320,Monika,,Södermalms,59.31169,18.05895,Entire home/apt,1107,5,55,2023-12-10,0.93,1,3,23,
31800163,Serviced apartment in Bromma · ★5.0 · Studio · 4 beds · 1 bath,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650,48,3,2023-09-28,0.05,18,274,1,
31801517,Rental unit in Skarpnäcks Gård · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,7114216,Janet,,Skarpnäcks,59.27008,18.11591,Entire home/apt,500,5,3,2023-11-01,0.08,2,195,2,
31893830,Rental unit in Norrmalm · ★5.0 · 3 bedrooms · 3 beds · 2 baths,239070803,Denise,,Norrmalms,59.34987,18.05665,Entire home/apt,1500,14,7,2023-07-23,0.13,1,38,3,
31896315,Loft in Norrmalm · ★4.91 · 3 bedrooms · 4 beds · 2 baths,188000490,Martin,,Norrmalms,59.34272,18.05367,Entire home/apt,5200,3,117,2023-12-08,1.96,1,154,33,
31899218,Rental unit in Södermalm · ★4.93 · 1 bedroom · 1 bed · 1 bath,239119652,Benita Amel,,Södermalms,59.31707,18.03067,Entire home/apt,1480,10,28,2019-09-04,0.48,1,0,0,
31919882,Rental unit in Södermalm · ★4.31 · 1 bedroom · 2 beds · 1.5 baths,127326725,Roba,,Södermalms,59.30764,18.08949,Entire home/apt,,3,13,2021-04-05,0.22,1,0,0,
31943145,Rental unit in Södermalm · ★4.55 · 1 bedroom · 1 bed · 1 bath,52432158,Jenny,,Södermalms,59.32548,18.07077,Entire home/apt,1600,7,11,2020-11-05,0.20,1,358,0,
31944659,Rental unit in Kungsholmen · 3 bedrooms · 1 bed · 2 baths,239499663,Richard,,Kungsholmens,59.32277,18.00506,Entire home/apt,1650,3,1,2019-06-17,0.02,1,87,0,
31952014,Home in Hässelby-Vällingby · ★5.0 · 3 bedrooms · 2 beds · 2 baths,56787881,Jenny,,Hässelby-Vällingby,59.38369,17.81187,Entire home/apt,,2,3,2019-09-15,0.06,1,0,0,
32061966,Rental unit in Östermalm · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,179324709,Marie,,Östermalms,59.33707,18.08205,Private room,1243,2,26,2023-11-19,0.44,1,0,18,
32098038,Rental unit in Södermalm · ★4.72 · 2 bedrooms · 4 beds · 1 bath,240767680,Julius Apartment,,Södermalms,59.31448291246417,18.080212618438495,Entire home/apt,1800,2,204,2023-12-18,3.48,6,0,61,
32150877,Rental unit in Kungsholmen · ★4.93 · 1 bedroom · 4 beds · 1.5 baths,14975961,Sonja,,Kungsholmens,59.33145,18.00056,Entire home/apt,718,10,28,2023-08-25,0.47,1,178,1,
32228147,Rental unit in Bromma · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,11231161,Ylva,,Bromma,59.32715,17.96329,Entire home/apt,617,3,180,2023-12-06,3.07,1,232,30,
32238368,Home in Norrmalm · 1 bedroom · 1 bed · 1 bath,241916352,Philip,,Norrmalms,59.34167,18.05097,Entire home/apt,8000,1,0,,,1,0,0,
32252579,Condo in Södermalm · ★4.77 · 3 bedrooms · 4 beds · 2 baths,6631124,Johan,,Södermalms,59.31449,18.07948,Entire home/apt,3800,2,43,2023-12-12,2.17,1,161,25,
32275200,Townhouse in Farsta · ★4.75 · 5 bedrooms · 6 beds · 2 baths,78884159,Petter,,Farsta,59.25655,18.07137,Entire home/apt,,5,4,2022-07-24,0.07,1,0,0,
32275779,Condo in Hässelby-Vällingby · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,77331681,Jessica,,Hässelby-Vällingby,59.36752,17.86346,Private room,410,2,117,2023-12-04,1.98,1,262,21,
32373886,Rental unit in Enskede-Årsta-Vantör · 2 bedrooms · 3 beds · 1 bath,243088129,Karin,,Enskede-Årsta-Vantörs,59.27287,18.0511,Entire home/apt,1800,3,2,2022-04-30,0.04,1,179,0,
32382969,Home in Stockholm · ★4.92 · 5 bedrooms · 3 beds · 3 baths,88633592,Petter,,Enskede-Årsta-Vantörs,59.28367,18.08856,Entire home/apt,,4,12,2023-11-04,0.22,1,0,5,
32384522,Condo in Södermalm · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,74828770,Örjan,,Södermalms,59.3155,18.0891,Entire home/apt,,2,21,2023-07-27,0.37,1,0,6,
32400234,Villa in Enskede-Årsta-Vantör · 5 bedrooms · 6 beds · 3 baths,20733127,David,,Enskede-Årsta-Vantörs,59.29178,18.06344,Entire home/apt,,7,2,2019-07-22,0.04,1,0,0,
32413229,Rental unit in Kungsholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,39158275,Katarina,,Kungsholmens,59.3403,18.00667,Entire home/apt,900,3,13,2022-09-08,0.22,1,119,0,
32443167,Rental unit in Stockholm Södermalm  · ★4.81 · 1 bedroom · 4 beds · 1 bath,186975006,Hasse Hasson,,Södermalms,59.31423,18.078,Entire home/apt,2357,4,27,2023-12-11,0.50,1,60,19,
32459513,Rental unit in Norrmalm · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,75251104,Louise,,Norrmalms,59.34863,18.04829,Entire home/apt,2500,4,16,2023-08-13,0.28,1,38,5,
32484098,Rental unit in Älvsjö · 1 bedroom · 2 beds · 1 bath,174499572,Peter Knox,,Älvsjö,59.27848,18.00201,Private room,994,1,0,,,3,365,0,
32493353,Rental unit in Johanneshov  · ★4.94 · 1 bedroom · 2 beds · 1 bath,27301983,Sofia,,Skarpnäcks,59.299416,18.08831,Entire home/apt,1100,4,35,2023-08-04,0.61,1,9,6,
32496628,Rental unit in Stockholm · ★4.80 · Studio · 1 bed · 1 bath,55865419,Jesper,,Södermalms,59.3154,18.0826,Entire home/apt,1500,1,46,2023-12-26,0.78,1,15,35,
32531115,Rental unit in Södermalm · ★4.75 · 2 bedrooms · 2 beds · 1 bath,92735741,Isabelle,,Södermalms,59.32419,18.07103,Entire home/apt,1400,10,4,2022-05-25,0.07,1,177,0,
32536922,Guesthouse in Stockholm · 1 bedroom · 1 bed · 1 bath,5426620,Bo,,Skarpnäcks,59.27635,18.13223,Private room,550,30,0,,,4,83,0,
32537035,Condo in Norrmalm · ★4.83 · 2 bedrooms · 2 beds · 1 bath,244499082,Emily,,Norrmalms,59.3382,18.05453,Entire home/apt,3500,2,6,2023-11-20,0.39,1,301,5,
32585614,Serviced apartment in Bromma · ★4.33 · Studio · 4 beds · 1 bath,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,650,48,6,2023-03-25,0.11,18,363,1,
32585780,Serviced apartment in Bromma · Studio · 4 beds · 1 bath,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,524,48,1,2023-03-25,0.11,18,362,1,
32607821,Rental unit in Gamla Stan · ★4.93 · 1 bedroom · 1 bed · 1 bath,128075662,Charlotta,,Södermalms,59.325222,18.069897,Entire home/apt,1500,2,184,2023-12-10,3.16,3,0,56,
32621063,Rental unit in Kungsholmen · ★4.84 · 1 bedroom · 3 beds · 1 bath,23749925,John,,Kungsholmens,59.32588,18.00512,Entire home/apt,1988,1,49,2023-09-04,0.83,1,356,5,
32654230,Rental unit in Södermalm · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,34235178,Christian,,Södermalms,59.30638,18.07928,Entire home/apt,,3,23,2022-07-20,0.39,1,0,0,
32715946,Rental unit in Södermalm · ★4.56 · 1 bedroom · 2 beds · 1 bath,245999299,Maria,,Södermalms,59.32297,18.07312,Entire home/apt,1761,2,367,2023-12-10,6.35,2,0,77,
32775262,Villa in Hägersten-Liljeholmen · 4 bedrooms · 5 beds · 2.5 baths,246517706,Karl-Erik,,Hägersten-Liljeholmens,59.29841,17.95164,Entire home/apt,1350,5,0,,,1,0,0,
32781761,Rental unit in Hägersten-Liljeholmen · 2 bedrooms · 3 beds · 1 bath,246576475,Francesca,,Hägersten-Liljeholmens,59.28567,17.97555,Entire home/apt,850,3,2,2023-05-10,0.04,1,363,1,
32786547,Rental unit in Enskede-Årsta-Vantör · ★4.85 · 2 bedrooms · 3 beds · 1 bath,37772563,Göran,,Enskede-Årsta-Vantörs,59.27472,18.05684,Entire home/apt,1100,2,68,2023-12-04,1.17,1,338,18,
32814573,Condo in Kista · 2 bedrooms · 3 beds · 1.5 baths,93028098,Bilal,,Rinkeby-Tensta,59.40034103393555,17.939319610595703,Entire home/apt,600,180,1,2019-08-31,0.02,1,362,0,
32834212,Guesthouse in Älvsjö · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,27264442,Nicole,,Älvsjö,59.2721,17.99731,Entire home/apt,,2,21,2023-05-19,0.36,2,0,4,
32880579,Rental unit in Kungsholmen · ★4.69 · 1 bedroom · 1 bed · 1 bath,8098890,Robin,,Kungsholmens,59.33455,18.02401,Entire home/apt,654,2,209,2023-12-08,3.59,20,337,44,
32894630,Rental unit in Hägersten-Liljeholmen · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,206375285,Matti,,Hägersten-Liljeholmens,59.30996,18.01582,Private room,445,1,111,2023-10-05,1.90,1,113,46,
32931008,Rental unit in Norrmalm · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,82299172,Tommy Micael,,Norrmalms,59.34111,18.02783,Private room,520,150,4,2022-08-16,0.07,2,154,0,
32936796,Rental unit in Bagarmossen · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,15346285,Heléne,,Skarpnäcks,59.27986,18.13811,Private room,,1,13,2019-08-22,0.23,1,0,0,
32945896,Rental unit in Stockholm · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,13589530,Bonnie,,Hägersten-Liljeholmens,59.30632,18.00681,Entire home/apt,,2,14,2021-07-24,0.25,1,0,0,
32953758,Rental unit in Hägersten-Liljeholmen · ★4.80 · 2 bedrooms · 2 beds · 1 bath,77757135,Gustaf,,Hägersten-Liljeholmens,59.3056,18.00268,Entire home/apt,1800,3,5,2022-07-22,0.09,1,7,0,
32954324,Rental unit in Stockholm · 3 bedrooms · 3 beds · 1 bath,54454502,Linnea,,Bromma,59.33796,17.98224,Entire home/apt,,5,2,2020-01-18,0.04,1,0,0,
32977324,Rental unit in Kungsholmen · ★4.92 · 1 bedroom · 1 bed · 1 bath,67562268,Alan,,Kungsholmens,59.33529,18.03144,Entire home/apt,,1,13,2019-06-23,0.22,1,0,0,
33020319,Home in Stockholm · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,27264442,Nicole,,Älvsjö,59.27347,17.99883,Private room,750,2,3,2023-09-01,0.05,2,0,2,
33122878,Rental unit in Kungsholmen · ★5.0 · 3 bedrooms · 3 beds · 2 baths,88952560,Tobias,,Kungsholmens,59.33028,18.04562,Entire home/apt,4500,2,5,2023-08-05,0.09,1,2,3,
33161889,Home in Hägersten-Liljeholmen · 3 bedrooms · 3 beds · 2 baths,17853083,Linus,,Hägersten-Liljeholmens,59.30096,17.97879,Entire home/apt,,4,1,2021-08-01,0.03,1,0,0,
33164777,Rental unit in Enskede-Årsta-Vantör · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,4655026,Simon,,Enskede-Årsta-Vantörs,59.29599,18.05691,Private room,506,3,111,2023-12-21,2.19,1,79,42,
33257583,Villa in Stockholm · ★4.67 · 3 bedrooms · 4 beds · 2.5 baths,220108423,Cecilia,,Farsta,59.27409,18.07005,Entire home/apt,,2,3,2022-08-13,0.06,1,0,0,
33259238,Condo in Östermalm · ★5.0 · 3 bedrooms · 2 beds · 2 baths,9995308,Catherine,,Östermalms,59.34461,18.07274,Entire home/apt,3050,5,14,2023-08-12,0.25,1,165,6,
33263867,Townhouse in Bagarmossen · ★5.0 · 3 bedrooms · 6 beds · 2 baths,214233623,Lisa,,Skarpnäcks,59.27585,18.14564,Entire home/apt,,4,6,2023-08-04,0.11,1,0,3,
33268252,Rental unit in Stockholm · ★5.0 · Studio · 1 bed · 1 bath,210958779,Ann,,Södermalms,59.32309,18.07158,Entire home/apt,599,21,8,2023-09-06,0.14,1,330,1,
33283809,Rental unit in Kungsholmen · ★4.65 · 1 bedroom · 2 beds · 1 private bath,3292105,Michel,,Kungsholmens,59.3316,17.99758,Private room,510,2,49,2023-11-21,0.87,1,85,19,
33299146,Rental unit in Stockholm · ★4.71 · 1 bedroom · 1 bed · 1 private bath,160709021,Martin,,Södermalms,59.31355,18.05851,Private room,,1,59,2023-07-09,1.03,1,0,2,
33310082,Rental unit in Stockholm · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,250902113,Mehdi,,Rinkeby-Tensta,59.39964,17.94097,Entire home/apt,1100,7,6,2019-06-12,0.10,1,0,0,
33346034,Rental unit in Husby · 1 bedroom · 1 bed · 1 private bath,251203612,Frank,,Rinkeby-Tensta,59.40862,17.92409,Private room,350,1,0,,,1,179,0,
33417289,Rental unit in Farsta · ★4.88 · 1 bedroom · 1 bed · 1 bath,96506465,Karin,,Farsta,59.2755,18.07376,Entire home/apt,795,1,101,2023-10-01,1.76,1,0,24,
33481065,Rental unit in Älvsjö · ★4.87 · 1 bedroom · 1 bed · 1 bath,252276377,Ylva,,Älvsjö,59.27091,17.97141,Entire home/apt,,2,38,2020-09-28,0.67,2,0,0,
33483335,Home in Södermalm · ★4.85 · 4 bedrooms · 17 beds · 1.5 baths,1027549,William,,Södermalms,59.3251,18.07604,Entire home/apt,1659,1,184,2023-12-20,3.26,24,305,51,
33521241,Rental unit in Norrmalm · 1 bedroom · 1 bed · 1 shared bath,76397005,Tor,,Norrmalms,59.3383,18.05443,Private room,500,15,2,2021-02-28,0.04,1,364,0,
33537607,Home in Stockholm · ★4.82 · 4 bedrooms · 6 beds · 2 baths,252717018,Emilia,,Farsta,59.25803,18.12687,Entire home/apt,,2,22,2023-09-24,0.39,2,0,6,
33546399,Rental unit in Södermalm · ★4.62 · 1 bedroom · 2 beds · 1 bath,51002540,Fredrik,,Södermalms,59.32368,18.07322,Entire home/apt,1932,2,226,2023-12-15,3.93,20,358,52,
33553984,Serviced apartment in Bromma · Studio · 4 beds · 1 bath,186220121,Mornington Longstay,,Bromma,59.3455,17.96642,Entire home/apt,524,48,0,,,18,253,0,
33556653,Rental unit in Norrmalm · ★5.0 · 2 bedrooms · 2 beds · 1 bath,141566942,Stella,,Norrmalms,59.33784,18.06367,Entire home/apt,,5,8,2022-08-17,0.15,1,0,0,
33570500,Rental unit in Hägersten-Liljeholmen · ★5.0 · 1 bedroom · 1 bed · 1 bath,144311613,Ameli,,Hägersten-Liljeholmens,59.3055,17.99309,Entire home/apt,943,3,10,2021-11-07,0.18,1,2,0,
33598507,Villa in Hägersten-Liljeholmen · ★4.89 · 2 bedrooms · 2 beds · 1 private bath,214221905,Johannes,,Hägersten-Liljeholmens,59.29848,17.97072,Private room,800,2,19,2019-10-20,0.34,1,7,0,
33636742,Rental unit in Stockholm · 3 bedrooms · 3 beds · 1.5 baths,165196454,Linda,,Skarpnäcks,59.27812,18.12675,Entire home/apt,1650,2,1,2023-10-28,0.48,1,94,1,
33679764,Rental unit in Enskede-Årsta-Vantör · ★5.0 · 3 bedrooms · 3 beds · 1 bath,253849309,Junaid,,Enskede-Årsta-Vantörs,59.25619,18.0216,Entire home/apt,590,100,5,2022-08-27,0.09,1,197,0,
33801280,Rental unit in Hägersten-Liljeholmen · ★5.0 · 2 bedrooms · 4 beds · 1 bath,3799231,Felicia,,Hägersten-Liljeholmens,59.31625,18.00795,Entire home/apt,,3,6,2022-03-12,0.11,1,0,0,
33839826,Rental unit in Norrmalm · ★4.97 · Studio · 1 bed · 1 bath,127181495,August,,Norrmalms,59.34225,18.06001,Entire home/apt,,30,78,2021-02-28,1.41,1,0,0,
33870509,Rental unit in Norrmalm · ★5.0 · 2 bedrooms · 2 beds · 1 bath,255253804,Lars,,Norrmalms,59.33568,18.05329,Entire home/apt,,10,11,2023-07-26,0.20,1,0,2,
33871503,Rental unit in Södermalm · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,14802565,Stefan,,Södermalms,59.31565,18.0779,Entire home/apt,2500,7,5,2022-08-11,0.09,1,149,0,
33948776,Serviced apartment in Bromma · ★4.14 · Studio · 4 beds · 1 bath,186220121,Mornington Longstay,,Bromma,59.34656,17.96541,Entire home/apt,524,48,7,2023-10-29,0.13,18,87,2,
33979502,Rental unit in Södermalm · 2 bedrooms · 3 beds · 2 baths,256579169,Hannah,,Södermalms,59.32392,18.06833,Entire home/apt,3500,5,1,2019-09-22,0.02,1,5,0,
34001657,Serviced apartment in Bromma · Studio · 4 beds · 1 private bath,186220121,Mornington Longstay,,Bromma,59.34771,17.96632,Private room,524,48,0,,,18,267,0,
34013019,Rental unit in Bromma · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,123707374,Ingrid,,Bromma,59.33548,17.97845,Entire home/apt,310,21,6,2020-04-12,0.11,1,96,0,
34033293,Rental unit in Hägersten-Liljeholmen · ★4.0 · 1 bedroom · 1 bed · 1.5 baths,135426014,Vahid,,Hägersten-Liljeholmens,59.30098,18.00384,Entire home/apt,,1,5,2021-06-14,0.11,1,0,0,
34033928,Rental unit in Södermalm · ★4.96 · 1 bedroom · 2 beds · 1 bath,69890060,Jesper,,Södermalms,59.31838,18.0592,Entire home/apt,1721,3,54,2023-11-05,0.96,1,11,9,
34059814,Rental unit in Östermalm · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,6256293,Karolin,,Östermalms,59.35209,18.06096,Entire home/apt,,3,26,2023-08-09,0.46,1,0,8,
34091308,Rental unit in Skärholmen · ★4.63 · Studio · 1 bed · 1 bath,140189189,Ilona,,Skärholmens,59.28214,17.90775,Entire home/apt,907,3,8,2023-11-12,1.16,1,12,8,
34120725,Rental unit in Hägersten-Liljeholmen · ★4.83 · 2 bedrooms · 3 beds · 1 bath,58376371,Joakim,,Hägersten-Liljeholmens,59.31363,18.01713,Entire home/apt,1200,5,6,2023-08-13,0.11,1,0,1,
34190045,Rental unit in Kungsholmen · ★4.77 · 1 bedroom · 1 bed · 1 bath,8098890,Robin,,Kungsholmens,59.33235,18.02577,Entire home/apt,654,2,229,2023-12-10,4.15,20,317,64,
34275898,Condo in Södermalm · ★4.90 · 2 bedrooms · 3 beds · 1 bath,43799833,Stina,,Södermalms,59.31911,18.03481,Entire home/apt,1645,4,10,2023-08-14,0.45,1,360,3,
34281552,Rental unit in Södermalm · ★4.30 · 2 bedrooms · 3 beds · 1 bath,21218719,Jessica,,Södermalms,59.31471,18.03999,Entire home/apt,,4,10,2023-11-02,0.18,1,0,2,
34309803,Hostel in Kungsholmen · ★4.26 · 1 bedroom · 4 beds · 1 private bath,259019701,Marius,,Kungsholmens,59.33517,18.02997,Private room,1558,1,39,2023-10-12,1.32,10,353,9,
34325394,Villa in Enskede-Årsta-Vantör · ★5.0 · 3 bedrooms · 2 beds · 1.5 baths,32667257,Mikko,,Enskede-Årsta-Vantörs,59.28239,18.08675,Entire home/apt,,5,6,2023-07-23,0.11,1,0,3,
34340946,Cabin in Nockebyhov · ★4.94 · 4 bedrooms · 6 beds · 1.5 baths,198665207,Emily,,Bromma,59.33658,17.89866,Entire home/apt,3079,2,103,2023-10-22,1.86,1,101,19,
34355947,Rental unit in Kungsholmen · ★4.56 · 2 bedrooms · 4 beds · 1.5 baths,135323554,Andreas,,Kungsholmens,59.33059301226319,17.998589726118627,Entire home/apt,1750,1,8,2023-12-03,2.20,35,0,8,
34363316,Rental unit in Södermalm · ★4.96 · 2 bedrooms · 2 beds · 1 bath,6816451,Ingemar,,Södermalms,59.30972,18.0776,Entire home/apt,1800,4,23,2023-08-18,0.79,1,53,8,
34364932,Rental unit in Östermalm · 1 bedroom · 1 bed · 1.5 baths,259442143,Jeanette,,Östermalms,59.33992,18.09267,Entire home/apt,1000,12,2,2022-07-10,0.05,1,0,0,
34373743,Rental unit in Bagarmossen · 1 bedroom · 1 bed · 1 shared bath,5426620,Bo,,Skarpnäcks,59.27504,18.1335,Private room,550,7,1,2021-06-01,0.03,4,90,0,
34391901,Serviced apartment in Hässelby-Vällingby · ★4.83 · Studio · 2 beds · 1 private bath,259629999,Louise,,Hässelby-Vällingby,59.36631,17.85775,Hotel room,700,2,12,2021-01-02,0.21,21,0,0,
34406397,Rental unit in Södermalm · ★5.0 · 1 bedroom · 1 bed · 1 bath,24328689,Petra,,Södermalms,59.31519,18.08504,Entire home/apt,650,3,15,2023-08-06,0.27,1,15,3,
34445497,Serviced apartment in Hässelby-Vällingby · ★5.0 · Studio · 1 bed · 1 private bath,259629999,Louise,,Hässelby-Vällingby,59.36036,17.83207,Hotel room,625,2,16,2020-12-23,0.28,21,0,0,
34499499,Villa in Enskede-Årsta-Vantör · ★4.68 · 3 bedrooms · 5 beds · 2 baths,5691594,Anneli,,Enskede-Årsta-Vantörs,59.28142,18.08589,Entire home/apt,1380,5,19,2023-08-29,0.35,1,2,4,
